 TIME                                   ,TotElec_30                              ,P_surplus1                              ,P_short1                                ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
2.47E+03,7.76E+05,0.00E+00,7.76E+05,0.00E+00,215.6886,215.5883,0,0.9,239.653962,104.4627402
2.47E+03,6.05E+05,0.00E+00,6.04E+05,0.00E+00,168.0682,167.916,0,0.9,186.7424083,81.39912865
2.47E+03,5.99E+05,0.00E+00,5.98E+05,0.00E+00,166.374,165.9906,0,0.9,184.8600152,80.57861249
2.47E+03,5.97E+05,0.00E+00,5.94E+05,0.00E+00,165.8777,165.0183,0,0.9,184.30851,80.33821696
2.47E+03,5.95E+05,0.00E+00,5.90E+05,0.00E+00,165.2391,163.8167,0,0.9,183.5990497,80.02897039
2.47E+03,3.14E+05,0.00E+00,3.02E+05,0.00E+00,87.3087,83.8908,0,0.9,97.00961978,42.28551292
2.47E+03,3.06E+05,0.00E+00,2.83E+05,0.00E+00,85.0376,78.6864,0,0.9,94.48625838,41.18560518
2.47E+03,3.02E+05,0.00E+00,2.66E+05,0.00E+00,83.7626,74.0273,0,0.9,93.06950766,40.56805786
2.47E+03,2.99E+05,0.00E+00,2.54E+05,0.00E+00,82.9482,70.4393,0,0.9,92.16466671,40.17364683
2.47E+03,3.17E+05,0.00E+00,2.68E+05,0.00E+00,88.1261,74.4218,0,0.9,97.91783952,42.68139672
2.47E+03,3.22E+05,0.00E+00,2.73E+05,0.00E+00,89.3264,75.9151,0,0.9,99.25150574,43.26272835
2.47E+03,3.21E+05,0.00E+00,2.71E+05,0.00E+00,89.0804,75.3657,0,0.9,98.97820418,43.14359896
2.47E+03,3.20E+05,0.00E+00,2.68E+05,0.00E+00,88.9279,74.3126,0,0.9,98.80875501,43.06973778
2.47E+03,3.18E+05,0.00E+00,2.63E+05,0.00E+00,88.2503,73.0503,0,0.9,98.05588607,42.74156982
2.48E+03,3.16E+05,0.00E+00,2.61E+05,0.00E+00,87.7173,72.5173,0,0.9,97.46369161,42.48343824
2.48E+03,3.14E+05,0.00E+00,2.60E+05,0.00E+00,87.3584,72.1584,0,0.9,97.06491249,42.30961445
2.48E+03,3.14E+05,0.00E+00,2.67E+05,0.00E+00,87.2685,74.1192,0,0.9,96.9649936,42.26606081
2.48E+03,3.14E+05,0.00E+00,2.70E+05,0.00E+00,87.1586,75.1252,0,0.9,96.84285703,42.21282272
2.48E+03,3.14E+05,0.00E+00,2.69E+05,0.00E+00,87.1131,74.6299,0,0.9,96.79234579,42.19080538
2.48E+03,3.13E+05,0.00E+00,2.64E+05,0.00E+00,87.0482,73.2192,0,0.9,96.72024356,42.15937675
2.48E+03,3.13E+05,0.00E+00,2.59E+05,0.00E+00,87.0463,71.8463,0,0.9,96.7181301,42.15845551
2.48E+03,3.13E+05,0.00E+00,2.57E+05,0.00E+00,87.0385,71.5275,0,0.9,96.7094368,42.15466619
2.48E+03,3.14E+05,0.00E+00,2.64E+05,0.00E+00,87.114,73.2399,0,0.9,96.79331705,42.19122874
2.48E+03,4.92E+05,0.00E+00,4.20E+05,0.00E+00,136.5457,116.8003,0,0.9,151.7174332,66.13209592
2.48E+03,4.88E+05,0.00E+00,3.77E+05,0.00E+00,135.5681,104.7224,0,0.9,150.6312352,65.6586332
2.48E+03,5.49E+05,0.00E+00,4.14E+05,0.00E+00,152.6234,115.073,0,0.9,169.5815288,73.91887465
2.48E+03,5.53E+05,0.00E+00,3.93E+05,0.00E+00,153.4914,109.0578,0,0.9,170.5459616,74.33926118
2.48E+03,7.51E+05,0.00E+00,5.63E+05,0.00E+00,208.5478,156.4182,0,0.9,231.7197926,101.0043159
2.48E+03,7.63E+05,0.00E+00,5.62E+05,0.00E+00,212.0812,156.1213,0,0.9,235.6457285,102.7155917
2.48E+03,7.73E+05,0.00E+00,5.68E+05,0.00E+00,214.6876,157.6883,0,0.9,238.5417469,103.9779369
2.48E+03,7.76E+05,0.00E+00,5.57E+05,0.00E+00,215.447,154.6282,0,0.9,239.3855524,104.3457431
2.48E+03,7.82E+05,0.00E+00,5.39E+05,0.00E+00,217.1543,149.8568,0,0.9,241.2826035,105.1726486
2.48E+03,7.86E+05,0.00E+00,5.44E+05,0.00E+00,218.4529,151.1892,0,0.9,242.7254692,105.8015791
2.48E+03,7.90E+05,0.00E+00,5.60E+05,0.00E+00,219.4617,155.4408,0,0.9,243.8463459,106.2901579
2.49E+03,7.93E+05,0.00E+00,5.63E+05,0.00E+00,220.2678,156.252,0,0.9,244.7419825,106.6805569
2.49E+03,7.96E+05,0.00E+00,5.65E+05,0.00E+00,221.0656,157.0246,0,0.9,245.6284526,107.0669602
2.49E+03,7.99E+05,0.00E+00,5.86E+05,0.00E+00,221.9192,162.7979,0,0.9,246.5768605,107.4803617
2.49E+03,7.80E+05,0.00E+00,6.03E+05,0.00E+00,216.7558,167.3924,0,0.9,240.8397826,104.9796274
2.49E+03,7.95E+05,0.00E+00,6.39E+05,0.00E+00,220.829,177.6101,0,0.9,245.3655493,106.9523633
2.49E+03,8.01E+05,0.00E+00,6.64E+05,0.00E+00,222.5167,184.3368,0,0.9,247.2407947,107.7697639
2.49E+03,8.04E+05,0.00E+00,6.89E+05,0.00E+00,223.2449,191.2929,0,0.9,248.0498855,108.1224384
2.49E+03,8.63E+05,0.00E+00,7.61E+05,0.00E+00,239.7914,211.3454,0,0.9,266.4349174,116.136288
2.49E+03,8.68E+05,0.00E+00,7.82E+05,0.00E+00,241.219,217.3515,0,0.9,268.0210646,116.8276735
2.49E+03,8.74E+05,0.00E+00,8.16E+05,0.00E+00,242.8264,226.6427,0,0.9,269.8071198,117.6061969
2.49E+03,8.81E+05,0.00E+00,8.39E+05,0.00E+00,244.827,233.0703,0,0.9,272.0299933,118.575125
2.49E+03,8.80E+05,0.00E+00,8.50E+05,0.00E+00,244.5103,236.065,0,0.9,271.6780982,118.4217375
2.49E+03,8.87E+05,0.00E+00,8.65E+05,0.00E+00,246.3169,240.3132,0,0.9,273.6854032,119.2967015
2.49E+03,8.60E+05,0.00E+00,8.35E+05,0.00E+00,238.9775,231.9308,0,0.9,265.5306089,115.742109
2.49E+03,8.60E+05,0.00E+00,8.25E+05,0.00E+00,238.9439,229.2953,0,0.9,265.4932024,115.7258039
2.49E+03,8.57E+05,0.00E+00,8.18E+05,0.00E+00,238.0504,227.1798,0,0.9,264.5004977,115.293094
2.49E+03,8.57E+05,0.00E+00,8.18E+05,0.00E+00,238.0551,227.1807,0,0.9,264.5056282,115.2953303
2.49E+03,8.54E+05,0.00E+00,8.21E+05,0.00E+00,237.185,228.0371,0,0.9,263.5388353,114.8739151
2.49E+03,8.47E+05,0.00E+00,8.27E+05,0.00E+00,235.3163,229.8021,0,0.9,261.462505,113.9688637
2.49E+03,3.07E+05,0.00E+00,2.92E+05,0.00E+00,85.1731,81.0473,0,0.9,94.63682751,41.25123675
2.50E+03,3.01E+05,0.00E+00,2.86E+05,0.00E+00,83.6951,79.5735,0,0.9,92.99456059,40.53538919
2.50E+03,2.98E+05,0.00E+00,2.81E+05,0.00E+00,82.8616,77.9346,0,0.9,92.06848416,40.13172183
2.50E+03,2.97E+05,0.00E+00,2.71E+05,0.00E+00,82.4457,75.372,0,0.9,91.60630987,39.93026473
2.50E+03,3.16E+05,0.00E+00,2.87E+05,0.00E+00,87.6885,79.8331,0,0.9,97.43164434,42.46946916
2.50E+03,3.20E+05,0.00E+00,2.94E+05,0.00E+00,88.934,81.7745,0,0.9,98.8155765,43.0727112
2.50E+03,3.19E+05,0.00E+00,2.93E+05,0.00E+00,88.6366,81.4759,0,0.9,98.48515798,42.92868511
2.50E+03,3.18E+05,0.00E+00,2.90E+05,0.00E+00,88.4314,80.572,0,0.9,98.25713201,42.82929089
2.50E+03,3.15E+05,0.00E+00,2.81E+05,0.00E+00,87.6099,78.1807,0,0.9,97.34435813,42.43142198
2.50E+03,3.13E+05,0.00E+00,2.71E+05,0.00E+00,87.0372,75.3719,0,0.9,96.7079447,42.1540158
2.50E+03,3.11E+05,0.00E+00,2.67E+05,0.00E+00,86.3077,74.2651,0,0.9,95.8974924,41.80074783
2.50E+03,3.09E+05,0.00E+00,2.70E+05,0.00E+00,85.7582,75.0562,0,0.9,95.28689654,41.53459527
2.50E+03,3.07E+05,0.00E+00,2.60E+05,0.00E+00,85.1422,72.1936,0,0.9,94.60248723,41.23626816
2.50E+03,3.05E+05,0.00E+00,2.50E+05,0.00E+00,84.6714,69.4714,0,0.9,94.07938128,41.00825157
2.50E+03,3.03E+05,0.00E+00,2.48E+05,0.00E+00,84.225,69.025,0,0.9,93.58334034,40.79203233
2.50E+03,3.14E+05,0.00E+00,2.60E+05,0.00E+00,87.3528,72.1528,0,0.9,97.05867367,42.30689501
2.50E+03,3.03E+05,0.00E+00,2.50E+05,0.00E+00,84.1724,69.5659,0,0.9,93.52488479,40.76655215
2.50E+03,3.03E+05,0.00E+00,2.53E+05,0.00E+00,84.2517,70.2172,0,0.9,93.61301556,40.80496746
2.50E+03,3.05E+05,0.00E+00,2.41E+05,0.00E+00,84.678,67.0508,0,0.9,94.0866779,41.01143209
2.50E+03,3.07E+05,0.00E+00,2.20E+05,0.00E+00,85.2421,61.2204,0,0.9,94.71346662,41.28464296
2.50E+03,4.77E+05,0.00E+00,3.75E+05,0.00E+00,132.5495,104.168,0,0.9,147.2771914,64.19663939
2.51E+03,4.80E+05,0.00E+00,3.55E+05,0.00E+00,133.322,98.6514,0,0.9,148.135508,64.57077093
2.51E+03,6.30E+05,0.00E+00,4.72E+05,0.00E+00,175.1009,131.081,0,0.9,194.5565223,84.80522196
2.51E+03,6.37E+05,0.00E+00,4.59E+05,0.00E+00,176.9487,127.4647,0,0.9,196.6097149,85.70018787
2.51E+03,6.40E+05,0.00E+00,4.54E+05,0.00E+00,177.8591,126.1466,0,0.9,197.6211956,86.14108205
2.51E+03,6.44E+05,0.00E+00,4.38E+05,0.00E+00,179.001,121.7298,0,0.9,198.8899527,86.69412049
2.51E+03,7.56E+05,0.00E+00,5.13E+05,0.00E+00,210.0023,142.5607,0,0.9,233.3358591,101.708743
2.51E+03,7.67E+05,0.00E+00,5.09E+05,0.00E+00,213.0781,141.4337,0,0.9,236.7534419,103.1984328
2.51E+03,7.77E+05,0.00E+00,5.24E+05,0.00E+00,215.7189,145.4377,0,0.9,239.6876223,104.4774124
2.51E+03,7.79E+05,0.00E+00,5.22E+05,0.00E+00,216.292,144.9279,0,0.9,240.3244098,104.7549816
2.51E+03,8.45E+05,0.00E+00,5.86E+05,0.00E+00,234.7826,162.7501,0,0.9,260.8695751,113.7104115
2.51E+03,8.54E+05,0.00E+00,6.05E+05,0.00E+00,237.1145,168.0993,0,0.9,263.4605688,114.8397995
2.51E+03,8.61E+05,0.00E+00,6.32E+05,0.00E+00,239.1034,175.5186,0,0.9,265.6704489,115.8030639
2.51E+03,8.39E+05,0.00E+00,6.23E+05,0.00E+00,232.9862,173.1432,0,0.9,258.873508,112.840346
2.51E+03,8.56E+05,0.00E+00,6.49E+05,0.00E+00,237.7128,180.2288,0,0.9,264.1253437,115.1295682
2.51E+03,8.63E+05,0.00E+00,6.67E+05,0.00E+00,239.838,185.3945,0,0.9,266.4866932,116.1588566
2.51E+03,8.68E+05,0.00E+00,6.96E+05,0.00E+00,241.0683,193.3966,0,0.9,267.8537027,116.7547222
2.51E+03,8.82E+05,0.00E+00,7.35E+05,0.00E+00,245.0161,204.2796,0,0.9,272.2401025,118.6667095
2.51E+03,8.80E+05,0.00E+00,7.61E+05,0.00E+00,244.4766,211.4417,0,0.9,271.6406993,118.4054357
2.51E+03,8.84E+05,0.00E+00,7.91E+05,0.00E+00,245.5969,219.7997,0,0.9,272.8854332,118.9480027
2.51E+03,8.83E+05,0.00E+00,8.24E+05,0.00E+00,245.1407,228.9573,0,0.9,272.3785265,118.7270472
2.52E+03,8.87E+05,0.00E+00,8.48E+05,0.00E+00,246.3881,235.4745,0,0.9,273.7645736,119.3312111
2.52E+03,8.88E+05,0.00E+00,8.53E+05,0.00E+00,246.7881,236.9079,0,0.9,274.2090371,119.5249482
2.52E+03,8.94E+05,0.00E+00,8.59E+05,0.00E+00,248.3647,238.4761,0,0.9,275.9607235,120.2884906
2.52E+03,8.67E+05,0.00E+00,8.33E+05,0.00E+00,240.7395,231.2755,0,0.9,267.4883612,116.5954735
2.52E+03,8.64E+05,0.00E+00,8.33E+05,0.00E+00,239.9112,231.3057,0,0.9,266.5679584,116.1942792
2.52E+03,7.93E+05,0.00E+00,7.67E+05,0.00E+00,220.1543,213.1022,0,0.9,244.6159071,106.6256019
2.52E+03,7.89E+05,0.00E+00,7.71E+05,0.00E+00,219.1912,214.2759,0,0.9,243.5457651,106.1591378
2.52E+03,3.09E+05,0.00E+00,2.93E+05,0.00E+00,85.955,81.4697,0,0.9,95.50558518,41.62991944
2.52E+03,3.00E+05,0.00E+00,2.81E+05,0.00E+00,83.3669,78.1216,0,0.9,92.62985387,40.37641722
2.52E+03,2.94E+05,0.00E+00,2.76E+05,0.00E+00,81.7673,76.7147,0,0.9,90.85259915,39.60172985
2.52E+03,2.91E+05,0.00E+00,2.77E+05,0.00E+00,80.7928,76.8561,0,0.9,89.76975676,39.12972979
2.52E+03,3.01E+05,0.00E+00,2.96E+05,0.00E+00,83.6633,82.09,0,0.9,92.95926626,40.52000475
2.52E+03,2.98E+05,0.00E+00,2.97E+05,0.00E+00,82.889,82.6328,0,0.9,92.09885494,40.14496015
2.52E+03,2.94E+05,0.00E+00,2.94E+05,0.00E+00,81.6647,81.5857,0,0.9,90.73857355,39.55202724
2.52E+03,2.90E+05,0.00E+00,2.90E+05,0.00E+00,80.6108,80.5481,0,0.9,89.56759415,39.04160915
2.52E+03,2.86E+05,0.00E+00,2.86E+05,0.00E+00,79.4162,79.3182,0,0.9,88.24017206,38.46299928
2.52E+03,2.82E+05,0.00E+00,2.81E+05,0.00E+00,78.4234,78.1439,0,0.9,87.13711748,37.98218893
2.52E+03,2.79E+05,0.00E+00,2.77E+05,0.00E+00,77.364,76.8864,0,0.9,85.95997801,37.46908573
2.52E+03,2.76E+05,0.00E+00,2.75E+05,0.00E+00,76.6597,76.4017,0,0.9,85.17748281,37.12800398
2.52E+03,2.73E+05,0.00E+00,2.72E+05,0.00E+00,75.8159,75.6647,0,0.9,84.23989655,36.71931961
2.53E+03,2.70E+05,0.00E+00,2.70E+05,0.00E+00,75.1089,75.018,0,0.9,83.45435192,36.37690864
2.53E+03,2.67E+05,0.00E+00,2.67E+05,0.00E+00,74.2766,74.206,0,0.9,82.52960481,35.97382072
2.53E+03,2.65E+05,0.00E+00,2.65E+05,0.00E+00,73.71,73.6265,0,0.9,81.89994907,35.69936015
2.53E+03,2.64E+05,0.00E+00,2.59E+05,0.00E+00,73.4348,71.9977,0,0.9,81.59424879,35.56610849
2.53E+03,2.65E+05,0.00E+00,2.43E+05,0.00E+00,73.4907,67.3686,0,0.9,81.65633961,35.59317325
2.53E+03,3.06E+05,0.00E+00,2.09E+05,0.00E+00,85.133,58.0586,0,0.9,94.59221029,41.23178855
2.53E+03,3.04E+05,0.00E+00,8.23E+04,0.00E+00,84.4503,22.8505,0,0.9,93.83371528,40.90116824
2.53E+03,4.51E+05,0.00E+00,1.49E+05,0.00E+00,125.2093,41.4408,0,0.9,139.1214629,60.64163977
2.53E+03,4.61E+05,0.00E+00,1.15E+05,0.00E+00,128.1579,32.0332,0,0.9,142.3976744,62.06970723
2.53E+03,6.25E+05,0.00E+00,2.20E+05,0.00E+00,173.6615,61.0791,0,0.9,192.9572575,84.10811861
2.53E+03,6.38E+05,0.00E+00,1.86E+05,0.00E+00,177.3251,51.7253,0,0.9,197.0278631,85.88245445
2.53E+03,7.39E+05,0.00E+00,2.57E+05,0.00E+00,205.225,71.4353,0,0.9,228.0277289,99.39498264
2.53E+03,7.23E+05,0.00E+00,1.95E+05,0.00E+00,200.9449,54.0942,0,0.9,223.2721486,97.32207325
2.53E+03,7.39E+05,0.00E+00,1.29E+05,0.00E+00,205.2904,35.8902,0,0.9,228.1004111,99.42666409
2.53E+03,7.49E+05,0.00E+00,1.22E+05,0.00E+00,208.0828,33.8285,0,0.9,231.2030624,100.7790784
2.53E+03,7.57E+05,0.00E+00,1.61E+05,0.00E+00,210.2695,44.8593,0,0.9,233.632808,101.83818
2.53E+03,7.61E+05,0.00E+00,1.90E+05,0.00E+00,211.4534,52.8082,0,0.9,234.9482223,102.4115558
2.53E+03,7.58E+05,0.00E+00,2.36E+05,0.00E+00,210.4254,65.6772,0,0.9,233.8060317,101.9136865
2.53E+03,7.56E+05,0.00E+00,2.41E+05,0.00E+00,210.0528,66.8542,0,0.9,233.3919785,101.7332048
2.53E+03,7.55E+05,0.00E+00,2.04E+05,0.00E+00,209.6434,56.7472,0,0.9,232.9370966,101.5349264
2.54E+03,7.52E+05,0.00E+00,1.98E+05,0.00E+00,208.8494,55.1207,0,0.9,232.0549273,101.1503977
2.54E+03,7.52E+05,0.00E+00,2.09E+05,0.00E+00,208.9881,57.985,0,0.9,232.2090194,101.217565
2.54E+03,7.54E+05,0.00E+00,2.63E+05,0.00E+00,209.4656,73.0981,0,0.9,232.7395424,101.4488146
2.54E+03,7.59E+05,0.00E+00,3.56E+05,0.00E+00,210.9257,98.9032,0,0.9,234.361892,102.1559804
2.54E+03,7.67E+05,0.00E+00,4.55E+05,0.00E+00,212.9598,126.5121,0,0.9,236.6220398,103.1411559
2.54E+03,7.79E+05,0.00E+00,5.39E+05,0.00E+00,216.2898,149.7874,0,0.9,240.3220038,104.7539328
2.54E+03,8.06E+05,0.00E+00,6.66E+05,0.00E+00,223.7612,185.0596,0,0.9,248.6235539,108.3724947
2.54E+03,8.12E+05,0.00E+00,7.73E+05,0.00E+00,225.6392,214.8484,0,0.9,250.7102634,109.2820702
2.54E+03,8.13E+05,0.00E+00,8.09E+05,0.00E+00,225.8327,224.6324,0,0.9,250.9252582,109.3757843
2.54E+03,7.64E+05,0.00E+00,7.61E+05,0.00E+00,212.3592,211.459,0,0.9,235.9546529,102.8502487
2.54E+03,7.62E+05,0.00E+00,7.60E+05,0.00E+00,211.7429,211.2303,0,0.9,235.2698692,102.5517584
2.54E+03,5.91E+05,0.00E+00,5.90E+05,0.00E+00,164.1941,163.9187,0,0.9,182.4378404,79.52281098
2.54E+03,5.84E+05,0.00E+00,5.83E+05,0.00E+00,162.1751,161.986,0,0.9,180.1945736,78.54499365
2.54E+03,5.81E+05,0.00E+00,5.80E+05,0.00E+00,161.3767,161.079,0,0.9,179.3074663,78.15831254
2.54E+03,5.78E+05,0.00E+00,5.76E+05,0.00E+00,160.6321,160.0303,0,0.9,178.4800743,77.79766073
2.54E+03,3.02E+05,0.00E+00,3.00E+05,0.00E+00,83.7649,83.2492,0,0.9,93.07209228,40.56918447
2.54E+03,2.91E+05,0.00E+00,2.91E+05,0.00E+00,80.89,80.7293,0,0.9,89.87776343,39.17680881
2.54E+03,2.85E+05,0.00E+00,2.85E+05,0.00E+00,79.1907,79.0821,0,0.9,87.9896875,38.35381559
2.54E+03,2.81E+05,0.00E+00,2.81E+05,0.00E+00,78.1551,78.0688,0,0.9,86.83898349,37.85223534
2.54E+03,2.92E+05,0.00E+00,2.92E+05,0.00E+00,81.1652,81.0751,0,0.9,90.1835683,39.31010606
2.55E+03,2.90E+05,0.00E+00,2.90E+05,0.00E+00,80.6673,80.5472,0,0.9,89.63032038,39.06895088
2.55E+03,2.87E+05,0.00E+00,2.86E+05,0.00E+00,79.5963,79.4648,0,0.9,88.44031399,38.55023912
2.55E+03,2.84E+05,0.00E+00,2.83E+05,0.00E+00,78.8352,78.7112,0,0.9,87.59466386,38.18162878
2.55E+03,2.81E+05,0.00E+00,2.81E+05,0.00E+00,78.1,77.9571,0,0.9,86.77780909,37.82557004
2.55E+03,2.79E+05,0.00E+00,2.79E+05,0.00E+00,77.5696,77.3783,0,0.9,86.18849673,37.56869473
2.55E+03,2.77E+05,0.00E+00,2.76E+05,0.00E+00,77.0153,76.802,0,0.9,85.57254004,37.30020544
2.55E+03,2.76E+05,0.00E+00,2.76E+05,0.00E+00,76.7611,76.6067,0,0.9,85.29009098,37.17708874
2.55E+03,2.75E+05,0.00E+00,2.75E+05,0.00E+00,76.4494,76.3063,0,0.9,84.94380867,37.02614779
2.55E+03,2.74E+05,0.00E+00,2.74E+05,0.00E+00,76.196,76.0378,0,0.9,84.66223553,36.9034129
2.55E+03,2.73E+05,0.00E+00,2.72E+05,0.00E+00,75.8308,75.6725,0,0.9,84.25641144,36.72651828
2.55E+03,2.72E+05,0.00E+00,2.72E+05,0.00E+00,75.6021,75.4589,0,0.9,84.0023752,36.61578645
2.55E+03,2.72E+05,0.00E+00,2.68E+05,0.00E+00,75.6495,74.4576,0,0.9,84.05496216,36.63870857
2.55E+03,2.73E+05,0.00E+00,2.55E+05,0.00E+00,75.8353,70.923,0,0.9,84.26148289,36.72872887
2.55E+03,3.09E+05,0.00E+00,2.18E+05,0.00E+00,85.7783,60.5574,0,0.9,95.30917157,41.54430473
2.55E+03,3.13E+05,0.00E+00,1.24E+05,0.00E+00,86.8511,34.4116,0,0.9,96.501245,42.06391749
2.55E+03,4.59E+05,0.00E+00,2.09E+05,0.00E+00,127.5367,58.05,0,0.9,141.7074302,61.76883676
2.55E+03,4.70E+05,0.00E+00,1.73E+05,0.00E+00,130.6408,48.1376,0,0.9,145.1563938,63.27220515
2.55E+03,6.33E+05,0.00E+00,3.04E+05,0.00E+00,175.9552,84.5674,0,0.9,195.5058065,85.21900535
2.55E+03,6.47E+05,0.00E+00,2.77E+05,0.00E+00,179.5844,76.9491,0,0.9,199.5381972,86.9766837
2.55E+03,7.47E+05,0.00E+00,3.20E+05,0.00E+00,207.4421,88.8434,0,0.9,230.4912431,100.4688036
2.56E+03,7.35E+05,0.00E+00,2.67E+05,0.00E+00,204.0489,74.1887,0,0.9,226.7209771,98.82538276
2.56E+03,7.51E+05,0.00E+00,2.48E+05,0.00E+00,208.5615,68.9052,0,0.9,231.7350239,101.0109551
2.56E+03,7.60E+05,0.00E+00,2.56E+05,0.00E+00,211.1216,71.0725,0,0.9,234.5795872,102.2508715
2.56E+03,7.64E+05,0.00E+00,2.92E+05,0.00E+00,212.1627,81.0983,0,0.9,235.736309,102.7550748
2.56E+03,7.70E+05,0.00E+00,3.26E+05,0.00E+00,214.0261,90.4667,0,0.9,237.8068301,103.657594
2.56E+03,7.75E+05,0.00E+00,3.70E+05,0.00E+00,215.4117,102.7953,0,0.9,239.3463421,104.3286518
2.56E+03,7.76E+05,0.00E+00,3.90E+05,0.00E+00,215.4873,108.3918,0,0.9,239.4303697,104.3652786
2.56E+03,7.78E+05,0.00E+00,3.84E+05,0.00E+00,216.1901,106.5712,0,0.9,240.211189,104.7056298
2.56E+03,7.81E+05,0.00E+00,4.24E+05,0.00E+00,216.8377,117.788,0,0.9,240.9307382,105.019274
2.56E+03,7.87E+05,0.00E+00,4.96E+05,0.00E+00,218.5201,137.6553,0,0.9,242.8001357,105.8341255
2.56E+03,7.93E+05,0.00E+00,5.91E+05,0.00E+00,220.3675,164.2364,0,0.9,244.8527661,106.7288463
2.56E+03,8.02E+05,0.00E+00,7.37E+05,0.00E+00,222.6787,204.5948,0,0.9,247.420735,107.848198
2.56E+03,8.01E+05,0.00E+00,7.73E+05,0.00E+00,222.4538,214.7054,0,0.9,247.1709228,107.7393074
2.56E+03,7.99E+05,0.00E+00,7.69E+05,0.00E+00,222.0019,213.6337,0,0.9,246.6687675,107.520423
2.56E+03,8.08E+05,0.00E+00,7.85E+05,0.00E+00,224.4767,218.0546,0,0.9,249.4185902,108.719043
2.56E+03,8.05E+05,0.00E+00,7.99E+05,0.00E+00,223.6418,221.8126,0,0.9,248.4909082,108.3146757
2.56E+03,8.05E+05,0.00E+00,8.05E+05,0.00E+00,223.6922,223.6846,0,0.9,248.5468921,108.3390785
2.56E+03,7.58E+05,0.00E+00,7.58E+05,0.00E+00,210.5207,210.5032,0,0.9,233.9118476,101.9598105
2.56E+03,7.55E+05,0.00E+00,7.55E+05,0.00E+00,209.7983,209.756,0,0.9,233.1091724,101.6099325
2.56E+03,5.84E+05,0.00E+00,5.84E+05,0.00E+00,162.3602,162.3054,0,0.9,180.4001667,78.6346096
2.57E+03,5.77E+05,0.00E+00,5.77E+05,0.00E+00,160.3129,160.2581,0,0.9,178.1254289,77.64307437
2.57E+03,5.74E+05,0.00E+00,5.74E+05,0.00E+00,159.4117,159.3444,0,0.9,177.1240843,77.20659841
2.57E+03,5.70E+05,0.00E+00,5.70E+05,0.00E+00,158.4518,158.3506,0,0.9,176.0575028,76.74168631
2.57E+03,2.96E+05,0.00E+00,2.95E+05,0.00E+00,82.1487,82.0661,0,0.9,91.27633082,39.7864302
2.57E+03,2.86E+05,0.00E+00,2.86E+05,0.00E+00,79.3725,79.3424,0,0.9,88.19165426,38.44185086
2.57E+03,2.79E+05,0.00E+00,2.79E+05,0.00E+00,77.6018,77.6018,0,0.9,86.22421815,37.58426534
2.57E+03,2.75E+05,0.00E+00,2.75E+05,0.00E+00,76.2651,76.2651,0,0.9,84.73904584,36.93689374
2.57E+03,2.84E+05,0.00E+00,2.84E+05,0.00E+00,79.0038,79.0038,0,0.9,87.78204578,38.26330666
2.57E+03,2.82E+05,0.00E+00,2.82E+05,0.00E+00,78.3438,78.3438,0,0.9,87.04861972,37.94361365
2.57E+03,2.78E+05,0.00E+00,2.78E+05,0.00E+00,77.12,77.12,0,0.9,85.68889175,37.35092197
2.57E+03,2.74E+05,0.00E+00,2.74E+05,0.00E+00,76.1195,76.1195,0,0.9,84.57726685,36.86637591
2.57E+03,2.70E+05,0.00E+00,2.70E+05,0.00E+00,75.1202,75.1202,0,0.9,83.46690549,36.38238062
2.57E+03,2.67E+05,0.00E+00,2.67E+05,0.00E+00,74.2727,74.2727,0,0.9,82.52523465,35.97191581
2.57E+03,2.64E+05,0.00E+00,2.64E+05,0.00E+00,73.4344,73.4344,0,0.9,81.59379587,35.56591106
2.57E+03,2.63E+05,0.00E+00,2.63E+05,0.00E+00,73.0034,73.0034,0,0.9,81.11489411,35.35716262
2.57E+03,2.61E+05,0.00E+00,2.61E+05,0.00E+00,72.5475,72.5475,0,0.9,80.60834907,35.13636476
2.57E+03,2.60E+05,0.00E+00,2.60E+05,0.00E+00,72.1869,72.1869,0,0.9,80.2076813,34.96171773
2.57E+03,2.58E+05,0.00E+00,2.58E+05,0.00E+00,71.711,71.711,0,0.9,79.67893453,34.73124235
2.57E+03,2.57E+05,0.00E+00,2.57E+05,0.00E+00,71.3939,71.3939,0,0.9,79.32652567,34.57763089
2.57E+03,2.56E+05,0.00E+00,2.52E+05,0.00E+00,71.2197,69.8672,0,0.9,79.1329989,34.49327453
2.58E+03,2.56E+05,0.00E+00,2.34E+05,0.00E+00,71.1616,65.0897,0,0.9,79.06845202,34.4651392
2.58E+03,2.90E+05,0.00E+00,2.00E+05,0.00E+00,80.4381,55.5351,0,0.9,89.37568688,38.95795871
2.58E+03,2.81E+05,0.00E+00,8.75E+04,0.00E+00,78.0166,24.3074,0,0.9,86.68509408,37.7851565
2.58E+03,4.50E+05,0.00E+00,1.56E+05,0.00E+00,124.9188,43.2837,0,0.9,138.7986972,60.50094947
2.58E+03,4.48E+05,0.00E+00,4.66E+04,0.00E+00,124.5322,12.9337,0,0.9,138.3691629,60.3137198
2.58E+03,6.07E+05,0.00E+00,6.59E+04,0.00E+00,168.7417,18.2963,0,0.9,187.4907653,81.72532988
2.58E+03,6.23E+05,0.00E+00,9.04E+02,0.00E+00,172.9503,0.2512,0,0.9,192.1669845,83.76364659
2.58E+03,6.98E+05,0.00E+00,1.16E+05,0.00E+00,193.9933,32.3035,0,0.9,215.548065,93.95522328
