 TIME                                   ,TotElec_30                              ,P_from_grid                             ,P_to_grid                               ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
4.88E+03,1.52E+06,1.45E+06,0.00E+00,0.00E+00,421.4092,403.9652,0,0.9,468.2324412,204.0977893
4.88E+03,1.52E+06,1.44E+06,0.00E+00,0.00E+00,423.2773,399.5724,0,0.9,470.3081094,205.0025521
4.88E+03,1.65E+06,1.55E+06,0.00E+00,0.00E+00,458.1838,429.546,0,0.9,509.0930779,221.908528
4.88E+03,1.65E+06,1.49E+06,0.00E+00,0.00E+00,459.3268,414.6859,0,0.9,510.3631344,222.4621327
4.88E+03,1.67E+06,1.35E+06,0.00E+00,0.00E+00,462.7451,375.0564,0,0.9,514.1612653,224.1176996
4.88E+03,1.68E+06,1.36E+06,0.00E+00,0.00E+00,465.5391,377.1095,0,0.9,517.2656273,225.4708596
4.88E+03,1.68E+06,1.55E+06,0.00E+00,0.00E+00,466.6892,429.6593,0,0.9,518.5435574,226.0278965
4.88E+03,1.69E+06,1.54E+06,0.00E+00,0.00E+00,468.1892,426.6288,0,0.9,520.2102162,226.7543762
4.88E+03,1.68E+06,1.32E+06,0.00E+00,0.00E+00,466.0655,366.5853,0,0.9,517.8505073,225.7258029
4.88E+03,1.70E+06,1.28E+06,0.00E+00,0.00E+00,471.3132,354.5926,0,0.9,523.6812876,228.2673811
4.88E+03,1.70E+06,1.35E+06,0.00E+00,0.00E+00,473.1418,375.2789,0,0.9,525.7130686,229.1530139
4.89E+03,1.71E+06,1.29E+06,0.00E+00,0.00E+00,475.5915,359.6882,0,0.9,528.4350165,230.3394835
4.89E+03,1.74E+06,1.15E+06,0.00E+00,0.00E+00,484.6783,320.4554,0,0.9,538.5314631,234.7404226
4.89E+03,1.76E+06,1.12E+06,0.00E+00,0.00E+00,487.6884,309.8663,0,0.9,541.8759805,236.1982639
4.89E+03,1.75E+06,1.19E+06,0.00E+00,0.00E+00,487.2833,329.2204,0,0.9,541.425935,236.0020936
4.89E+03,1.76E+06,1.26E+06,0.00E+00,0.00E+00,488.9083,350.6764,0,0.9,543.2314469,236.789098
4.89E+03,1.76E+06,1.37E+06,0.00E+00,0.00E+00,488.3569,381.1517,0,0.9,542.6187273,236.5220197
4.89E+03,1.77E+06,1.46E+06,0.00E+00,0.00E+00,490.4848,406.7589,0,0.9,544.9831356,237.5526414
4.89E+03,1.75E+06,1.53E+06,0.00E+00,0.00E+00,485.1231,423.9665,0,0.9,539.0256936,234.9558526
4.89E+03,1.75E+06,1.57E+06,0.00E+00,0.00E+00,485.764,436.4733,0,0.9,539.7377756,235.266242
4.89E+03,1.66E+06,1.49E+06,0.00E+00,0.00E+00,461.2317,414.9322,0,0.9,512.4797099,223.3847266
4.89E+03,1.65E+06,1.45E+06,0.00E+00,0.00E+00,458.6899,403.7842,0,0.9,509.6554292,222.1536512
4.89E+03,1.41E+06,1.16E+06,0.00E+00,0.00E+00,392.003,323.5658,0,0.9,435.5589329,189.8557373
4.89E+03,1.40E+06,1.24E+06,0.00E+00,0.00E+00,387.6723,344.2519,0,0.9,430.7470445,187.7582837
4.89E+03,6.05E+05,6.05E+05,0.00E+00,0.00E+00,168.1185,168.1185,0,0.9,186.798287,81.42348557
4.89E+03,4.87E+05,4.87E+05,0.00E+00,0.00E+00,135.2729,135.2729,0,0.9,150.3032448,65.51566551
4.89E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.9335,80.9335,0,0.9,89.92613907,39.19789526
4.89E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.928,80.928,0,0.9,89.92002065,39.1952283
4.89E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7451,42.7451,0,0.9,47.49460382,20.70241784
4.89E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.744,42.744,0,0.9,47.49333756,20.70186589
4.89E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7429,33.7429,0,0.9,37.49206913,16.34241405
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7418,33.7418,0,0.9,37.49086792,16.34189046
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7408,33.7408,0,0.9,37.48975083,16.34140353
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7399,33.7399,0,0.9,37.48872502,16.34095639
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.739,33.739,0,0.9,37.48779375,16.34055046
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7383,33.7383,0,0.9,37.48696585,16.34018958
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7376,33.7376,0,0.9,37.48625104,16.33987801
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7371,33.7371,0,0.9,37.48571946,16.33964629
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7369,33.7369,0,0.9,37.48543627,16.33952286
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7367,33.7367,0,0.9,37.48524498,16.33943948
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7365,33.7365,0,0.9,37.48498555,16.33932639
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7362,33.7362,0,0.9,37.4847045,16.33920389
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.736,33.736,0,0.9,37.48445822,16.33909653
4.90E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7358,33.7358,0,0.9,37.48427268,16.33901566
4.90E+03,5.93E+05,5.93E+05,0.00E+00,0.00E+00,164.8471,164.8471,0,0.9,183.1634614,79.83910183
4.90E+03,6.84E+05,6.84E+05,0.00E+00,0.00E+00,190.0082,190.0082,0,0.9,211.1202634,92.02518929
4.90E+03,9.36E+05,9.15E+05,0.00E+00,0.00E+00,259.9083,254.1948,0,0.9,288.7870166,125.8793421
4.90E+03,9.31E+05,8.67E+05,0.00E+00,0.00E+00,258.5559,240.7629,0,0.9,287.2843662,125.224352
4.90E+03,1.57E+06,1.47E+06,0.00E+00,0.00E+00,437.3334,408.4168,0,0.9,485.9259608,211.8102157
4.90E+03,1.58E+06,1.42E+06,0.00E+00,0.00E+00,437.9072,394.1244,0,0.9,486.5635733,212.0881446
4.90E+03,1.70E+06,1.47E+06,0.00E+00,0.00E+00,472.3326,408.8188,0,0.9,524.8139923,228.7611157
4.91E+03,1.70E+06,1.39E+06,0.00E+00,0.00E+00,472.6546,385.1679,0,0.9,525.1717812,228.9170722
4.91E+03,1.72E+06,1.28E+06,0.00E+00,0.00E+00,476.6609,354.6321,0,0.9,529.6232089,230.8574046
4.91E+03,1.72E+06,1.20E+06,0.00E+00,0.00E+00,476.7765,334.0758,0,0.9,529.7516838,230.9134055
4.91E+03,1.71E+06,1.17E+06,0.00E+00,0.00E+00,475.3595,324.6087,0,0.9,528.1771812,230.2270957
4.91E+03,1.71E+06,1.15E+06,0.00E+00,0.00E+00,475.4618,318.5359,0,0.9,528.2908818,230.2766566
4.91E+03,1.69E+06,1.11E+06,0.00E+00,0.00E+00,468.5206,307.4571,0,0.9,520.578487,226.9149017
4.91E+03,1.68E+06,1.12E+06,0.00E+00,0.00E+00,466.6454,311.5702,0,0.9,518.4948791,226.0066781
4.91E+03,1.67E+06,1.19E+06,0.00E+00,0.00E+00,464.9901,330.9728,0,0.9,516.65565,225.2049767
4.91E+03,1.67E+06,1.20E+06,0.00E+00,0.00E+00,465.2566,334.7019,0,0.9,516.9517594,225.3340478
4.91E+03,1.70E+06,1.16E+06,0.00E+00,0.00E+00,473.5563,321.3445,0,0.9,526.173672,229.3537863
4.91E+03,1.71E+06,1.23E+06,0.00E+00,0.00E+00,476.2385,341.8676,0,0.9,529.1538946,230.6528352
4.91E+03,1.72E+06,1.47E+06,0.00E+00,0.00E+00,476.9165,408.3541,0,0.9,529.9072731,230.9812253
4.91E+03,1.72E+06,1.53E+06,0.00E+00,0.00E+00,478.5515,426.0573,0,0.9,531.7238774,231.7730647
4.91E+03,1.71E+06,1.42E+06,0.00E+00,0.00E+00,476.0585,395.196,0,0.9,528.9538945,230.5656572
4.91E+03,1.71E+06,1.45E+06,0.00E+00,0.00E+00,475.4633,404.0559,0,0.9,528.2925904,230.2774014
4.91E+03,1.68E+06,1.57E+06,0.00E+00,0.00E+00,467.4386,435.0171,0,0.9,519.3762415,226.3908551
4.91E+03,1.68E+06,1.62E+06,0.00E+00,0.00E+00,465.6228,449.8045,0,0.9,517.3586446,225.5114049
4.91E+03,1.59E+06,1.55E+06,0.00E+00,0.00E+00,440.622,430.6753,0,0.9,489.5799778,213.4029648
4.91E+03,1.57E+06,1.56E+06,0.00E+00,0.00E+00,436.8675,432.198,0,0.9,485.4082837,211.5845655
4.91E+03,1.33E+06,1.32E+06,0.00E+00,0.00E+00,369.9631,365.8535,0,0.9,411.0701052,179.1813047
4.92E+03,1.32E+06,1.31E+06,0.00E+00,0.00E+00,366.1098,364.5548,0,0.9,406.7886306,177.3150532
4.92E+03,5.75E+05,5.75E+05,0.00E+00,0.00E+00,159.6064,159.6064,0,0.9,177.3404394,77.30090541
4.92E+03,4.80E+05,4.80E+05,0.00E+00,0.00E+00,133.4542,133.4542,0,0.9,148.282419,64.63480794
4.92E+03,2.92E+05,2.92E+05,0.00E+00,0.00E+00,80.9905,80.9905,0,0.9,89.98941861,39.22547817
4.92E+03,2.92E+05,2.92E+05,0.00E+00,0.00E+00,80.9866,80.9866,0,0.9,89.98513983,39.2236131
4.92E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7602,42.7602,0,0.9,47.51127827,20.70968607
4.92E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7595,42.7595,0,0.9,47.51050149,20.70934748
4.92E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7588,33.7588,0,0.9,37.50980232,16.35014377
4.92E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7583,33.7583,0,0.9,37.50922121,16.34989047
4.92E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7579,33.7579,0,0.9,37.50877276,16.349695
4.92E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7576,33.7576,0,0.9,37.50845154,16.34955498
4.92E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7574,33.7574,0,0.9,37.50824961,16.34946696
4.92E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7573,33.7573,0,0.9,37.50816572,16.34943039
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7338,33.7338,0,0.9,37.48201795,16.33803284
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7339,33.7339,0,0.9,37.48208541,16.33806225
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7339,33.7339,0,0.9,37.48215614,16.33809308
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.734,33.734,0,0.9,37.48222928,16.33812496
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7341,33.7341,0,0.9,37.48230468,16.33815783
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7341,33.7341,0,0.9,37.48238233,16.33819168
4.92E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7342,33.7342,0,0.9,37.48246203,16.33822641
4.93E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7343,33.7343,0,0.9,37.48254349,16.33826192
4.93E+03,5.08E+05,5.08E+05,0.00E+00,0.00E+00,141.233,141.233,0,0.9,156.9255687,68.40226955
4.93E+03,5.64E+05,5.64E+05,0.00E+00,0.00E+00,156.7126,156.7126,0,0.9,174.1250815,75.89936338
4.93E+03,8.02E+05,6.96E+05,0.00E+00,0.00E+00,222.8752,193.377,0,0.9,247.6390732,107.9433695
4.93E+03,7.91E+05,4.52E+05,0.00E+00,0.00E+00,219.6896,125.633,0,0.9,244.0995426,106.4005238
4.93E+03,1.43E+06,1.02E+06,0.00E+00,0.00E+00,397.7404,283.599,0,0.9,441.9338247,192.6344881
4.93E+03,1.43E+06,9.97E+05,0.00E+00,0.00E+00,396.7623,276.9784,0,0.9,440.8470394,192.1607694
4.93E+03,1.56E+06,1.02E+06,0.00E+00,0.00E+00,433.0431,283.8715,0,0.9,481.1590057,209.7323482
4.93E+03,1.56E+06,9.74E+05,0.00E+00,0.00E+00,434.6045,270.5911,0,0.9,482.8938767,210.4885609
4.93E+03,1.58E+06,9.57E+05,0.00E+00,0.00E+00,439.051,265.84,0,0.9,487.8344417,212.6421033
4.93E+03,1.58E+06,9.36E+05,0.00E+00,0.00E+00,439.611,259.9267,0,0.9,488.4566413,212.9133138
4.93E+03,1.58E+06,9.21E+05,0.00E+00,0.00E+00,438.7106,255.9011,0,0.9,487.4562156,212.4772383
4.93E+03,1.58E+06,9.32E+05,0.00E+00,0.00E+00,439.0942,258.8986,0,0.9,487.8824752,212.6630406
4.93E+03,1.56E+06,9.36E+05,0.00E+00,0.00E+00,432.6699,260.0105,0,0.9,480.7443475,209.5516029
4.93E+03,1.56E+06,9.61E+05,0.00E+00,0.00E+00,432.1944,267.0136,0,0.9,480.2159541,209.3212815
4.93E+03,1.56E+06,9.78E+05,0.00E+00,0.00E+00,432.7824,271.7247,0,0.9,480.8693841,209.606105
4.93E+03,1.56E+06,9.71E+05,0.00E+00,0.00E+00,433.0317,269.6526,0,0.9,481.1463393,209.726827
4.93E+03,1.60E+06,9.65E+05,0.00E+00,0.00E+00,444.1767,268.1487,0,0.9,493.5296565,215.1245898
4.93E+03,1.62E+06,9.57E+05,0.00E+00,0.00E+00,448.868,265.6971,0,0.9,498.7422578,217.3967101
4.93E+03,1.62E+06,9.73E+05,0.00E+00,0.00E+00,449.5931,270.1816,0,0.9,499.5479404,217.747899
4.94E+03,1.63E+06,9.78E+05,0.00E+00,0.00E+00,452.2642,271.6232,0,0.9,502.5158255,219.0415701
4.94E+03,1.63E+06,9.62E+05,0.00E+00,0.00E+00,451.4592,267.2734,0,0.9,501.6213455,218.6516753
4.94E+03,1.63E+06,9.77E+05,0.00E+00,0.00E+00,451.9193,271.2705,0,0.9,502.1325518,218.8745049
4.94E+03,1.62E+06,9.99E+05,0.00E+00,0.00E+00,449.0067,277.4462,0,0.9,498.8962944,217.4638531
4.94E+03,1.62E+06,1.05E+06,0.00E+00,0.00E+00,451.2861,293.0499,0,0.9,501.4290101,218.5678383
4.94E+03,1.54E+06,1.03E+06,0.00E+00,0.00E+00,427.6074,287.0314,0,0.9,475.1192788,207.0996923
4.94E+03,1.53E+06,1.11E+06,0.00E+00,0.00E+00,426.0409,307.6434,0,0.9,473.3788093,206.3410392
4.94E+03,1.30E+06,9.16E+05,0.00E+00,0.00E+00,360.3544,254.4792,0,0.9,400.3937927,174.527608
4.94E+03,1.29E+06,1.11E+06,0.00E+00,0.00E+00,357.9133,307.1309,0,0.9,397.6814258,173.3453147
4.94E+03,5.66E+05,5.66E+05,0.00E+00,0.00E+00,157.2748,157.2748,0,0.9,174.7498139,76.17167793
4.94E+03,4.77E+05,4.77E+05,0.00E+00,0.00E+00,132.6055,132.6055,0,0.9,147.3394897,64.22379461
4.94E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.8921,80.8921,0,0.9,89.88011901,39.17783558
4.94E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.89,80.89,0,0.9,89.87782128,39.17683402
4.94E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7366,42.7366,0,0.9,47.48510424,20.69827707
4.94E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7364,42.7364,0,0.9,47.48488306,20.69818066
4.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7362,33.7362,0,0.9,37.48469307,16.3391989
4.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7362,33.7362,0,0.9,37.48461607,16.33916534
4.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7362,33.7362,0,0.9,37.48466578,16.33918701
4.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7127,33.7127,0,0.9,37.45856106,16.32780822
4.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7128,33.7128,0,0.9,37.45864158,16.32784332
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7129,33.7129,0,0.9,37.45872615,16.32788018
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7129,33.7129,0,0.9,37.45881477,16.32791881
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.713,33.713,0,0.9,37.45890774,16.32795934
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7131,33.7131,0,0.9,37.45900472,16.32800161
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7132,33.7132,0,0.9,37.45910504,16.32804534
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7133,33.7133,0,0.9,37.45920794,16.32809019
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7134,33.7134,0,0.9,37.45931231,16.32813569
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7135,33.7135,0,0.9,37.45941885,16.32818212
4.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7136,33.7136,0,0.9,37.45952728,16.32822939
4.95E+03,4.61E+05,4.61E+05,0.00E+00,0.00E+00,127.917,127.917,0,0.9,142.1300536,61.95305405
4.95E+03,5.17E+05,5.17E+05,0.00E+00,0.00E+00,143.6805,143.6805,0,0.9,159.6450507,69.58766428
4.95E+03,7.60E+05,6.86E+05,0.00E+00,0.00E+00,211.0318,190.6352,0,0.9,234.479797,102.2073739
4.95E+03,7.50E+05,5.21E+05,0.00E+00,0.00E+00,208.4341,144.6635,0,0.9,231.5934703,100.9492533
4.95E+03,1.39E+06,1.11E+06,0.00E+00,0.00E+00,386.7463,309.1744,0,0.9,429.7181196,187.3097858
4.95E+03,1.40E+06,1.07E+06,0.00E+00,0.00E+00,389.2028,297.7202,0,0.9,432.4475546,188.4995189
4.95E+03,1.53E+06,1.06E+06,0.00E+00,0.00E+00,424.9589,293.2856,0,0.9,472.1765397,205.816982
4.95E+03,1.53E+06,9.78E+05,0.00E+00,0.00E+00,426.2582,271.5344,0,0.9,473.6202361,206.4462747
4.95E+03,1.55E+06,9.34E+05,0.00E+00,0.00E+00,430.1108,259.5496,0,0.9,477.9008891,208.312168
4.95E+03,1.55E+06,9.01E+05,0.00E+00,0.00E+00,429.8286,250.2781,0,0.9,477.5872895,208.1754732
4.95E+03,1.54E+06,8.79E+05,0.00E+00,0.00E+00,427.8219,244.2892,0,0.9,475.3576345,207.2035891
4.96E+03,1.54E+06,8.75E+05,0.00E+00,0.00E+00,427.7315,242.9989,0,0.9,475.2572769,207.1598442
4.96E+03,1.51E+06,8.52E+05,0.00E+00,0.00E+00,419.7817,236.7187,0,0.9,466.4240567,203.3095328
4.96E+03,1.50E+06,8.70E+05,0.00E+00,0.00E+00,418.0195,241.6462,0,0.9,464.4661252,202.4560902
4.96E+03,1.50E+06,9.16E+05,0.00E+00,0.00E+00,417.5024,254.4239,0,0.9,463.8915241,202.2056274
4.96E+03,1.50E+06,9.21E+05,0.00E+00,0.00E+00,416.5075,255.7742,0,0.9,462.7861117,201.7237893
4.96E+03,1.53E+06,9.21E+05,0.00E+00,0.00E+00,424.6983,255.7756,0,0.9,471.8869517,205.6907535
4.96E+03,1.54E+06,9.06E+05,0.00E+00,0.00E+00,428.1564,251.7446,0,0.9,475.7293627,207.3656217
4.96E+03,1.54E+06,8.82E+05,0.00E+00,0.00E+00,429.1475,244.8718,0,0.9,476.8305759,207.8456293
4.96E+03,1.55E+06,8.78E+05,0.00E+00,0.00E+00,430.6424,243.7735,0,0.9,478.491603,208.5696543
4.96E+03,1.55E+06,8.84E+05,0.00E+00,0.00E+00,429.6688,245.6482,0,0.9,477.4098132,208.098113
4.96E+03,1.55E+06,9.02E+05,0.00E+00,0.00E+00,430.8278,250.5104,0,0.9,478.6975145,208.659409
4.96E+03,1.53E+06,9.05E+05,0.00E+00,0.00E+00,426.1827,251.4045,0,0.9,473.5363771,206.4097214
4.96E+03,1.54E+06,9.58E+05,0.00E+00,0.00E+00,427.5754,266.184,0,0.9,475.0837243,207.0841944
4.96E+03,1.45E+06,9.41E+05,0.00E+00,0.00E+00,403.7977,261.3553,0,0.9,448.664165,195.5681755
4.96E+03,1.45E+06,1.04E+06,0.00E+00,0.00E+00,402.1418,288.5739,0,0.9,446.8242355,194.7661688
4.96E+03,1.21E+06,9.27E+05,0.00E+00,0.00E+00,336.6538,257.4954,0,0.9,374.0597491,163.0488645
4.96E+03,1.20E+06,1.09E+06,0.00E+00,0.00E+00,334.6251,302.6665,0,0.9,371.8057029,162.0663486
4.96E+03,5.43E+05,5.43E+05,0.00E+00,0.00E+00,150.8364,150.8364,0,0.9,167.5960384,73.05341945
4.96E+03,4.74E+05,4.74E+05,0.00E+00,0.00E+00,131.7123,131.7123,0,0.9,146.347012,63.79118358
4.96E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.8783,80.8783,0,0.9,89.86482927,39.17117094
4.97E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.879,80.879,0,0.9,89.86557909,39.17149777
4.97E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7166,42.7166,0,0.9,47.46292542,20.68860955
4.97E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7167,42.7167,0,0.9,47.46304143,20.68866011
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7168,33.7168,0,0.9,37.46316188,16.32981367
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.717,33.717,0,0.9,37.46328628,16.3298679
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7171,33.7171,0,0.9,37.46341462,16.32992384
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7172,33.7172,0,0.9,37.46354731,16.32998168
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7173,33.7173,0,0.9,37.46368298,16.33004081
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7174,33.7174,0,0.9,37.46381847,16.33009987
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7176,33.7176,0,0.9,37.46395224,16.33015818
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7177,33.7177,0,0.9,37.4640843,16.33021575
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7178,33.7178,0,0.9,37.46421469,16.33027258
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7179,33.7179,0,0.9,37.46434343,16.3303287
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.718,33.718,0,0.9,37.4644712,16.33038439
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7181,33.7181,0,0.9,37.46459938,16.33044027
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7183,33.7183,0,0.9,37.46472752,16.33049612
4.97E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7184,33.7184,0,0.9,37.46485338,16.33055098
4.97E+03,4.56E+05,4.56E+05,0.00E+00,0.00E+00,126.5367,126.5367,0,0.9,140.5963281,61.28451859
4.97E+03,5.15E+05,5.15E+05,0.00E+00,0.00E+00,143.1836,143.1836,0,0.9,159.0929162,69.34699444
4.97E+03,7.62E+05,6.35E+05,0.00E+00,0.00E+00,211.6164,176.3583,0,0.9,235.129372,102.4905171
4.98E+03,7.57E+05,5.54E+05,0.00E+00,0.00E+00,210.2954,153.8214,0,0.9,233.661588,101.8507249
4.98E+03,1.40E+06,1.28E+06,0.00E+00,0.00E+00,389.6166,356.6765,0,0.9,432.9073108,188.699922
4.98E+03,1.41E+06,1.33E+06,0.00E+00,0.00E+00,392.1222,370.026,0,0.9,435.6912786,189.9134254
4.98E+03,1.54E+06,1.51E+06,0.00E+00,0.00E+00,427.5237,418.2608,0,0.9,475.0262858,207.0591575
4.98E+03,1.54E+06,1.42E+06,0.00E+00,0.00E+00,428.7482,393.1957,0,0.9,476.3868939,207.6522329
4.98E+03,1.56E+06,1.40E+06,0.00E+00,0.00E+00,433.2477,388.5629,0,0.9,481.3863834,209.8314598
4.98E+03,1.56E+06,1.28E+06,0.00E+00,0.00E+00,434.1593,354.969,0,0.9,482.3992477,210.2729571
4.98E+03,1.57E+06,9.69E+05,0.00E+00,0.00E+00,435.0599,269.2027,0,0.9,483.3999044,210.7091333
4.98E+03,1.57E+06,8.24E+05,0.00E+00,0.00E+00,434.7676,228.8957,0,0.9,483.0750761,210.5675439
4.98E+03,1.53E+06,8.64E+05,0.00E+00,0.00E+00,426.1037,240.0036,0,0.9,473.4485936,206.3714574
4.98E+03,1.53E+06,8.90E+05,0.00E+00,0.00E+00,426.1424,247.3489,0,0.9,473.4915426,206.3901785
4.98E+03,1.53E+06,9.30E+05,0.00E+00,0.00E+00,426.0263,258.31,0,0.9,473.3625044,206.333932
4.98E+03,1.54E+06,9.36E+05,0.00E+00,0.00E+00,427.2031,259.9946,0,0.9,474.6700744,206.9038886
4.98E+03,1.58E+06,9.40E+05,0.00E+00,0.00E+00,438.083,261.0581,0,0.9,486.7589338,212.1733002
4.98E+03,1.60E+06,9.63E+05,0.00E+00,0.00E+00,444.9378,267.5752,0,0.9,494.3753468,215.4932177
4.98E+03,1.61E+06,9.92E+05,0.00E+00,0.00E+00,448.5983,275.6355,0,0.9,498.4425457,217.2660686
4.98E+03,1.63E+06,1.04E+06,0.00E+00,0.00E+00,452.1612,288.1474,0,0.9,502.4012882,218.9916444
4.98E+03,1.63E+06,1.09E+06,0.00E+00,0.00E+00,452.3118,303.8421,0,0.9,502.5686502,219.0645958
4.98E+03,1.64E+06,1.14E+06,0.00E+00,0.00E+00,454.7105,316.712,0,0.9,505.2339162,220.2263584
4.98E+03,1.62E+06,1.14E+06,0.00E+00,0.00E+00,450.0524,316.7241,0,0.9,500.0582086,217.9703197
4.99E+03,1.62E+06,1.17E+06,0.00E+00,0.00E+00,451.0699,325.4852,0,0.9,501.1887646,218.4631177
4.99E+03,1.54E+06,1.10E+06,0.00E+00,0.00E+00,426.4136,306.3159,0,0.9,473.7929029,206.5215384
4.99E+03,1.53E+06,1.17E+06,0.00E+00,0.00E+00,425.5403,324.0706,0,0.9,472.82261,206.0985975
4.99E+03,1.29E+06,1.00E+06,0.00E+00,0.00E+00,358.2504,278.1369,0,0.9,398.0559673,173.5085735
4.99E+03,1.28E+06,1.15E+06,0.00E+00,0.00E+00,356.0199,319.578,0,0.9,395.577672,172.4283097
4.99E+03,5.68E+05,5.68E+05,0.00E+00,0.00E+00,157.8184,157.8184,0,0.9,175.353798,76.43494851
4.99E+03,4.80E+05,4.80E+05,0.00E+00,0.00E+00,133.3296,133.3296,0,0.9,148.144,64.57447249
4.99E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.9052,80.9052,0,0.9,89.89467921,39.18418222
4.99E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.9017,80.9017,0,0.9,89.89078487,39.18248472
4.99E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7391,42.7391,0,0.9,47.48784118,20.69947008
4.99E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7383,42.7383,0,0.9,47.4870377,20.69911984
