 TIME                                   ,P_surplus1                              ,P_short1                                ,TotElec_30                              ,Wind                                    ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
7.06E+03,0.00E+00,5.46E+04,7.20E+04,6.00E+00,19.9936,15.1701,0,0.9,22.21509161,9.683333936
7.06E+03,0.00E+00,5.25E+04,7.17E+04,6.20E+00,19.9039,14.5911,0,0.9,22.11539701,9.639878066
7.06E+03,0.00E+00,5.31E+04,7.11E+04,6.08E+00,19.7634,14.751,0,0.9,21.9593754,9.571869822
7.06E+03,0.00E+00,5.68E+04,7.09E+04,5.63E+00,19.7033,15.7825,0,0.9,21.89253572,9.542735083
7.06E+03,0.00E+00,7.06E+04,8.19E+04,5.18E+00,22.7435,19.607,0,0.9,25.27055404,11.01517913
7.06E+03,0.00E+00,7.34E+04,8.18E+04,4.73E+00,22.7333,20.3782,0,0.9,25.25922112,11.01023922
7.06E+03,0.00E+00,8.19E+04,9.04E+04,4.65E+00,25.1118,22.7462,0,0.9,27.9020041,12.16220162
7.06E+03,0.00E+00,7.90E+04,9.04E+04,4.95E+00,25.114,21.9331,0,0.9,27.9044235,12.16325621
7.06E+03,0.00E+00,3.57E+04,7.70E+04,5.40E+00,21.3887,9.9281,0,0.9,23.76527447,10.35904298
7.06E+03,1.63E+04,0.00E+00,7.72E+04,6.00E+00,21.4435,0,4.528,0.9,23.82611658,10.38556344
7.06E+03,4.48E+04,0.00E+00,7.74E+04,6.45E+00,21.501,0,12.4545,0.9,23.8900035,10.4134111
7.07E+03,6.69E+04,0.00E+00,7.77E+04,6.75E+00,21.59,0,18.582,0.9,23.98888769,10.45651372
7.07E+03,1.04E+05,0.00E+00,7.32E+04,7.13E+00,20.3418,0,28.8509,0.9,22.60195713,9.851964706
7.07E+03,1.23E+05,0.00E+00,7.35E+04,7.58E+00,20.4258,0,34.0752,0.9,22.6953746,9.892684437
7.07E+03,1.29E+05,0.00E+00,7.36E+04,7.95E+00,20.4562,0,35.8627,0.9,22.72906464,9.907369584
7.07E+03,1.34E+05,0.00E+00,7.40E+04,8.25E+00,20.5614,0,37.1757,0.9,22.84603618,9.958356295
7.07E+03,1.34E+05,0.00E+00,7.41E+04,8.50E+00,20.5733,0,37.2266,0.9,22.85920318,9.96409566
7.07E+03,1.35E+05,0.00E+00,7.44E+04,8.70E+00,20.6614,0,37.5777,0.9,22.95715567,10.00679216
7.07E+03,1.42E+05,0.00E+00,7.50E+04,9.08E+00,20.8224,0,39.3454,0.9,23.1360321,10.08476259
7.07E+03,1.41E+05,0.00E+00,7.54E+04,9.63E+00,20.9393,0,39.2058,0.9,23.26593577,10.14138628
7.07E+03,1.36E+05,0.00E+00,7.62E+04,1.00E+01,21.1571,0,37.7122,0.9,23.50791066,10.24686069
7.07E+03,1.29E+05,0.00E+00,7.66E+04,1.03E+01,21.2654,0,35.817,0.9,23.62818394,10.2992866
7.07E+03,1.20E+05,0.00E+00,7.72E+04,1.07E+01,21.4346,0,33.2757,0.9,23.81627033,10.38127156
7.07E+03,1.03E+05,0.00E+00,7.74E+04,1.12E+01,21.5053,0,28.7298,0.9,23.89482768,10.41551391
7.07E+03,7.73E+04,0.00E+00,8.27E+04,1.09E+01,22.9656,0,21.4716,0.9,25.51729694,11.12273187
7.07E+03,4.95E+04,0.00E+00,8.27E+04,9.83E+00,22.9798,0,13.7363,0.9,25.53306621,11.12960553
7.07E+03,4.64E+03,0.00E+00,9.24E+04,9.38E+00,25.6576,0,1.2895,0.9,28.50846687,12.42655261
7.07E+03,0.00E+00,2.30E+04,9.23E+04,9.53E+00,25.6344,6.3768,0,0.9,28.48261902,12.4152858
7.07E+03,0.00E+00,4.34E+04,9.20E+04,9.25E+00,25.5469,12.0527,0,0.9,28.38548983,12.37294816
7.07E+03,0.00E+00,5.43E+04,9.16E+04,8.55E+00,25.4514,15.0773,0,0.9,28.27933377,12.32667581
7.07E+03,0.00E+00,5.88E+04,9.32E+04,8.15E+00,25.8965,16.3263,0,0.9,28.77392555,12.54226337
7.08E+03,0.00E+00,5.95E+04,9.33E+04,8.05E+00,25.9137,16.5374,0,0.9,28.79298872,12.55057281
7.08E+03,0.00E+00,6.68E+04,9.95E+04,7.90E+00,27.6409,18.5617,0,0.9,30.71209719,13.3870928
7.08E+03,0.00E+00,6.83E+04,9.96E+04,7.70E+00,27.6614,18.9827,0,0.9,30.73492053,13.39704126
7.08E+03,0.00E+00,7.12E+04,1.00E+05,7.38E+00,27.8017,19.7811,0,0.9,30.89076565,13.46497257
7.08E+03,0.00E+00,7.47E+04,9.99E+04,6.93E+00,27.7482,20.7473,0,0.9,30.83128083,13.43904374
7.08E+03,0.00E+00,8.10E+04,1.04E+05,6.68E+00,28.8984,22.4906,0,0.9,32.1093637,13.99614715
7.08E+03,0.00E+00,8.11E+04,1.04E+05,6.63E+00,28.8261,22.5313,0,0.9,32.02900109,13.9611179
7.08E+03,0.00E+00,7.80E+04,9.85E+04,6.38E+00,27.3721,21.6732,0,0.9,30.41343646,13.25690961
7.08E+03,0.00E+00,8.14E+04,9.80E+04,5.93E+00,27.2156,22.5973,0,0.9,30.23950938,13.18109655
7.08E+03,0.00E+00,7.19E+04,8.70E+04,5.75E+00,24.176,19.9757,0,0.9,26.86227445,11.70899397
7.08E+03,0.00E+00,7.04E+04,8.65E+04,5.85E+00,24.0139,19.5664,0,0.9,26.68214307,11.63047652
7.08E+03,0.00E+00,5.82E+04,7.42E+04,5.85E+00,20.6082,16.1558,0,0.9,22.89803252,9.981020975
7.08E+03,0.00E+00,5.85E+04,7.36E+04,5.75E+00,20.4506,16.2364,0,0.9,22.72290739,9.904685702
7.08E+03,0.00E+00,6.03E+04,7.29E+04,5.40E+00,20.2601,16.7398,0,0.9,22.51119296,9.812401521
7.08E+03,0.00E+00,6.36E+04,7.25E+04,4.80E+00,20.1494,17.6678,0,0.9,22.38817804,9.758780559
7.08E+03,0.00E+00,6.19E+04,7.14E+04,4.90E+00,19.8436,17.1856,0,0.9,22.04843128,9.610688381
7.08E+03,0.00E+00,5.63E+04,7.11E+04,5.70E+00,19.7534,15.6438,0,0.9,21.94823529,9.567013961
7.08E+03,0.00E+00,5.51E+04,7.06E+04,5.78E+00,19.6049,15.3092,0,0.9,21.78318734,9.495071227
7.08E+03,0.00E+00,5.94E+04,7.04E+04,5.13E+00,19.5436,16.4873,0,0.9,21.71513206,9.465406622
7.08E+03,0.00E+00,6.34E+04,6.99E+04,4.40E+00,19.4131,17.6196,0,0.9,21.5701584,9.402214067
7.09E+03,0.00E+00,6.66E+04,6.97E+04,3.60E+00,19.3618,18.494,0,0.9,21.51315285,9.377365921
7.09E+03,0.00E+00,7.79E+04,8.07E+04,3.45E+00,22.4077,21.6312,0,0.9,24.89747622,10.85255828
7.09E+03,0.00E+00,7.67E+04,8.06E+04,3.95E+00,22.3932,21.3108,0,0.9,24.88136867,10.84553716
7.09E+03,0.00E+00,8.48E+04,8.92E+04,4.08E+00,24.7853,23.5419,0,0.9,27.53919625,12.00405734
7.09E+03,0.00E+00,8.55E+04,8.92E+04,3.83E+00,24.7887,23.7381,0,0.9,27.54300376,12.005717
7.09E+03,0.00E+00,5.90E+04,7.56E+04,3.90E+00,21.0026,16.3934,0,0.9,23.336199,10.17201331
7.09E+03,0.00E+00,3.70E+04,7.57E+04,4.30E+00,21.0185,10.272,0,0.9,23.3538898,10.17972456
7.09E+03,0.00E+00,1.18E+04,7.56E+04,4.20E+00,21.0006,3.2655,0,0.9,23.33398651,10.17104892
7.09E+03,1.84E+04,0.00E+00,7.58E+04,3.60E+00,21.0587,0,5.1124,0.9,23.39854225,10.19918811
7.09E+03,5.40E+04,0.00E+00,7.13E+04,3.30E+00,19.8033,0,15.0042,0.9,22.00361154,9.591151909
7.09E+03,7.60E+04,0.00E+00,7.16E+04,3.30E+00,19.8892,0,21.1063,0.9,22.09914936,9.632795881
7.09E+03,8.43E+04,0.00E+00,7.17E+04,3.10E+00,19.9285,0,23.4181,0.9,22.14278758,9.651817338
7.09E+03,9.27E+04,0.00E+00,7.21E+04,2.70E+00,20.0305,0,25.7624,0.9,22.25608613,9.701203031
7.09E+03,1.00E+05,0.00E+00,7.21E+04,2.75E+00,20.0368,0,27.7654,0.9,22.26311502,9.704266856
7.09E+03,1.07E+05,0.00E+00,7.25E+04,3.25E+00,20.1335,0,29.7489,0.9,22.37057165,9.751106113
7.09E+03,1.20E+05,0.00E+00,7.31E+04,3.98E+00,20.3097,0,33.4697,0.9,22.56632775,9.83643422
7.09E+03,1.24E+05,0.00E+00,7.35E+04,4.93E+00,20.4244,0,34.5269,0.9,22.69378009,9.891989406
7.09E+03,1.04E+05,0.00E+00,7.42E+04,5.25E+00,20.6147,0,29.0188,0.9,22.90525304,9.984168328
7.09E+03,9.07E+04,0.00E+00,7.46E+04,4.95E+00,20.717,0,25.1908,0.9,23.01890117,10.0337064
7.09E+03,8.21E+04,0.00E+00,7.52E+04,4.88E+00,20.8801,0,22.8133,0.9,23.2001133,10.11269493
7.10E+03,7.35E+04,0.00E+00,7.54E+04,5.03E+00,20.9528,0,20.4084,0.9,23.28088239,10.14790136
7.10E+03,6.16E+04,0.00E+00,8.09E+04,4.83E+00,22.4652,0,17.1201,0.9,24.96128271,10.88037088
7.10E+03,3.73E+04,0.00E+00,8.10E+04,4.28E+00,22.5136,0,10.3612,0.9,25.01507776,10.9038196
7.10E+03,2.86E+03,0.00E+00,9.09E+04,4.42E+00,25.2597,0,0.794,0.9,28.06638648,12.23385424
7.10E+03,0.00E+00,3.12E+04,9.09E+04,5.28E+00,25.2523,8.6695,0,0.9,28.05813393,12.23025703
7.10E+03,0.00E+00,6.82E+04,9.07E+04,5.48E+00,25.1906,18.9396,0,0.9,27.989595,12.20038161
7.10E+03,0.00E+00,8.00E+04,9.03E+04,5.03E+00,25.0722,22.2267,0,0.9,27.85797607,12.14301025
7.10E+03,0.00E+00,8.44E+04,9.19E+04,4.60E+00,25.5325,23.4318,0,0.9,28.36939702,12.36593347
7.10E+03,0.00E+00,8.69E+04,9.20E+04,4.20E+00,25.5548,24.1367,0,0.9,28.39423985,12.37676221
7.10E+03,0.00E+00,9.54E+04,9.82E+04,3.50E+00,27.2904,26.4981,0,0.9,30.32267307,13.21734676
7.10E+03,0.00E+00,9.76E+04,9.83E+04,2.50E+00,27.2997,27.1069,0,0.9,30.33301586,13.22185508
7.10E+03,0.00E+00,9.84E+04,9.87E+04,1.83E+00,27.4131,27.3354,0,0.9,30.45901751,13.27677793
7.10E+03,0.00E+00,9.83E+04,9.85E+04,1.48E+00,27.3473,27.301,0,0.9,30.38584196,13.24488144
7.10E+03,0.00E+00,1.02E+05,1.03E+05,1.25E+00,28.5013,28.4705,0,0.9,31.66810956,13.80380893
7.10E+03,0.00E+00,1.02E+05,1.02E+05,1.15E+00,28.4437,28.4197,0,0.9,31.60406939,13.77589447
7.10E+03,0.00E+00,9.72E+04,9.73E+04,9.75E-01,27.0244,27.0125,0,0.9,30.02707074,13.08849669
7.10E+03,0.00E+00,9.68E+04,9.68E+04,7.25E-01,26.8917,26.8917,0,0.9,29.87966148,13.02424249
7.10E+03,0.00E+00,8.61E+04,8.61E+04,5.50E-01,23.9246,23.9246,0,0.9,26.58293546,11.58723293
7.10E+03,0.00E+00,8.55E+04,8.55E+04,4.50E-01,23.7403,23.7403,0,0.9,26.378104,11.49794897
7.10E+03,0.00E+00,7.32E+04,7.32E+04,4.00E-01,20.3259,20.3259,0,0.9,22.5843796,9.844302838
7.11E+03,0.00E+00,7.26E+04,7.26E+04,4.00E-01,20.1781,20.1781,0,0.9,22.42013448,9.772710052
7.11E+03,0.00E+00,7.19E+04,7.19E+04,3.75E-01,19.9745,19.9745,0,0.9,22.19392811,9.674108977
7.11E+03,0.00E+00,7.16E+04,7.16E+04,3.25E-01,19.8762,19.8762,0,0.9,22.08471553,9.626504321
7.11E+03,0.00E+00,7.04E+04,7.04E+04,6.00E-01,19.5649,19.5649,0,0.9,21.73882791,9.475735402
7.11E+03,0.00E+00,7.00E+04,7.01E+04,1.20E+00,19.4717,19.444,0,0.9,21.63516732,9.430550798
7.11E+03,0.00E+00,6.92E+04,6.95E+04,1.75E+00,19.3067,19.2357,0,0.9,21.45193818,9.350683066
7.11E+03,0.00E+00,6.88E+04,6.93E+04,2.25E+00,19.2453,19.122,0,0.9,21.38369142,9.320934994
7.11E+03,0.00E+00,6.85E+04,6.89E+04,2.15E+00,19.1315,19.0186,0,0.9,21.25718403,9.2657917
7.11E+03,0.00E+00,6.87E+04,6.88E+04,1.45E+00,19.1231,19.0779,0,0.9,21.24786338,9.261728923
7.11E+03,0.00E+00,7.97E+04,7.98E+04,1.20E+00,22.1747,22.147,0,0.9,24.6385811,10.73970851
7.11E+03,0.00E+00,7.97E+04,7.98E+04,1.40E+00,22.1798,22.1381,0,0.9,24.644204,10.74215948
7.11E+03,0.00E+00,8.83E+04,8.86E+04,1.50E+00,24.6122,24.5213,0,0.9,27.34687736,11.92022748
7.11E+03,0.00E+00,8.71E+04,8.86E+04,1.50E+00,24.6044,24.1948,0,0.9,27.33827228,11.91647662
7.11E+03,0.00E+00,4.89E+04,7.52E+04,1.58E+00,20.8862,13.5927,0,0.9,23.20684465,10.11562906
7.11E+03,1.17E+03,0.00E+00,7.53E+04,1.73E+00,20.9205,0,0.3257,0.9,23.245038,10.13227716
7.11E+03,2.97E+04,0.00E+00,7.57E+04,1.90E+00,21.0251,0,8.2637,0.9,23.36126086,10.18293753
7.11E+03,4.23E+04,0.00E+00,7.61E+04,2.10E+00,21.1357,0,11.76,0.9,23.48410748,10.23648513
7.11E+03,5.86E+04,0.00E+00,7.15E+04,2.65E+00,19.8717,0,16.2859,0.9,22.07971966,9.624326671
7.11E+03,7.43E+04,0.00E+00,7.20E+04,3.55E+00,19.9869,0,20.6442,0.9,22.20764152,9.680086518
7.11E+03,1.01E+05,0.00E+00,7.22E+04,4.28E+00,20.0474,0,28.0891,0.9,22.27493109,9.709417357
7.12E+03,1.12E+05,0.00E+00,7.25E+04,4.83E+00,20.1254,0,31.202,0.9,22.36156668,9.747180939
7.12E+03,1.08E+05,0.00E+00,7.28E+04,5.35E+00,20.2114,0,29.9866,0.9,22.457133,9.78883733
7.12E+03,1.13E+05,0.00E+00,7.30E+04,5.85E+00,20.2817,0,31.4701,0.9,22.53518493,9.82285938
7.12E+03,1.27E+05,0.00E+00,7.37E+04,6.30E+00,20.4773,0,35.1657,0.9,22.7525536,9.917608186
7.12E+03,1.33E+05,0.00E+00,7.42E+04,6.70E+00,20.6055,0,37.074,0.9,22.89499259,9.979695903
7.12E+03,1.36E+05,0.00E+00,7.50E+04,7.25E+00,20.8377,0,37.854,0.9,23.15304269,10.09217733
7.12E+03,1.39E+05,0.00E+00,7.54E+04,7.95E+00,20.9566,0,38.5485,0.9,23.28515598,10.14976418
7.12E+03,1.37E+05,0.00E+00,7.63E+04,8.43E+00,21.1863,0,38.0475,0.9,23.54036445,10.26100697
7.12E+03,1.26E+05,0.00E+00,7.66E+04,8.68E+00,21.2868,0,34.9117,0.9,23.65204628,10.30968796
7.12E+03,1.04E+05,0.00E+00,8.21E+04,8.88E+00,22.8114,0,29,0.9,25.34598373,11.04805817
7.12E+03,7.97E+04,0.00E+00,8.23E+04,9.03E+00,22.871,0,22.1432,0.9,25.41219213,11.07691774
7.12E+03,5.06E+04,0.00E+00,9.23E+04,8.88E+00,25.6478,0,14.0617,0.9,28.49758237,12.42180817
7.12E+03,0.00E+00,2.95E+03,9.23E+04,8.43E+00,25.6463,0.8202,0,0.9,28.49593092,12.42108832
7.12E+03,0.00E+00,4.91E+04,9.18E+04,8.15E+00,25.5104,13.6501,0,0.9,28.3448416,12.35523001
7.12E+03,0.00E+00,5.75E+04,9.15E+04,8.05E+00,25.4137,15.9849,0,0.9,28.23742988,12.30841033
7.12E+03,0.00E+00,6.22E+04,9.31E+04,7.68E+00,25.8614,17.2701,0,0.9,28.7348966,12.52525104
7.12E+03,0.00E+00,6.72E+04,9.31E+04,7.03E+00,25.8721,18.6712,0,0.9,28.74672396,12.53040647
7.12E+03,0.00E+00,7.65E+04,9.94E+04,6.68E+00,27.6097,21.2384,0,0.9,30.67749618,13.37201057
7.12E+03,0.00E+00,7.69E+04,9.94E+04,6.63E+00,27.6066,21.3476,0,0.9,30.67394778,13.37046386
7.12E+03,0.00E+00,8.07E+04,9.98E+04,6.23E+00,27.7348,22.4283,0,0.9,30.81639892,13.43255687
7.13E+03,0.00E+00,8.67E+04,9.97E+04,5.48E+00,27.6816,24.0718,0,0.9,30.75734114,13.40681418
7.13E+03,0.00E+00,9.46E+04,1.04E+05,4.88E+00,28.8546,26.2715,0,0.9,32.06068528,13.97492872
7.13E+03,0.00E+00,9.72E+04,1.04E+05,4.42E+00,28.7984,26.9863,0,0.9,31.99826576,13.94772068
7.13E+03,0.00E+00,9.37E+04,9.86E+04,4.15E+00,27.3804,26.0397,0,0.9,30.42261989,13.26091257
7.13E+03,0.00E+00,9.39E+04,9.81E+04,4.05E+00,27.2428,26.0729,0,0.9,30.26973242,13.19427047
7.13E+03,0.00E+00,8.25E+04,8.72E+04,4.13E+00,24.2237,22.923,0,0.9,26.91517796,11.73205408
7.13E+03,0.00E+00,8.04E+04,8.67E+04,4.38E+00,24.072,22.3377,0,0.9,26.74668799,11.658611
7.13E+03,0.00E+00,6.79E+04,7.44E+04,4.42E+00,20.6728,18.8501,0,0.9,22.96974117,10.01227805
7.13E+03,0.00E+00,6.83E+04,7.39E+04,4.28E+00,20.5279,18.9631,0,0.9,22.80872615,9.942093233
7.13E+03,0.00E+00,6.81E+04,7.33E+04,4.20E+00,20.3548,18.9185,0,0.9,22.61646443,9.858288292
7.13E+03,0.00E+00,6.78E+04,7.29E+04,4.20E+00,20.2609,18.8232,0,0.9,22.51216593,9.812825628
7.13E+03,0.00E+00,6.57E+04,7.19E+04,4.35E+00,19.9619,18.2619,0,0.9,22.17985657,9.667975338
7.13E+03,0.00E+00,6.35E+04,7.15E+04,4.65E+00,19.8713,17.6475,0,0.9,22.07920341,9.624101641
7.13E+03,0.00E+00,6.06E+04,7.10E+04,5.03E+00,19.7131,16.8345,0,0.9,21.90342107,9.547479894
7.13E+03,0.00E+00,5.75E+04,7.07E+04,5.48E+00,19.6449,15.9811,0,0.9,21.82770152,9.514474509
7.13E+03,0.00E+00,6.00E+04,7.03E+04,5.00E+00,19.5144,16.6764,0,0.9,21.68263933,9.451243365
7.13E+03,0.00E+00,6.69E+04,7.01E+04,3.60E+00,19.4636,18.5963,0,0.9,21.62616715,9.426627716
7.13E+03,0.00E+00,8.02E+04,8.11E+04,2.58E+00,22.5183,22.2765,0,0.9,25.02038662,10.90613368
7.13E+03,0.00E+00,8.07E+04,8.10E+04,1.93E+00,22.5123,22.4228,0,0.9,25.0136431,10.90319425
7.13E+03,0.00E+00,8.94E+04,8.96E+04,1.58E+00,24.8925,24.8369,0,0.9,27.65838227,12.05600933
7.14E+03,0.00E+00,8.89E+04,8.96E+04,1.53E+00,24.8865,24.6953,0,0.9,27.65171507,12.05310316
7.14E+03,0.00E+00,6.92E+04,7.58E+04,1.60E+00,21.051,19.2298,0,0.9,23.38997249,10.19545264
7.14E+03,0.00E+00,6.17E+04,7.58E+04,1.80E+00,21.0591,17.1521,0,0.9,23.39897397,10.19937629
7.14E+03,0.00E+00,6.06E+04,7.53E+04,1.75E+00,20.9151,16.8373,0,0.9,23.23902107,10.12965444
7.14E+03,0.00E+00,4.80E+04,7.53E+04,1.45E+00,20.9223,13.343,0,0.9,23.24702961,10.13314528
7.14E+03,0.00E+00,1.41E+04,7.05E+04,1.38E+00,19.5752,3.9241,0,0.9,21.75022344,9.480702599
7.14E+03,8.72E+03,0.00E+00,7.06E+04,1.53E+00,19.6189,0,2.4212,0.9,21.79881555,9.501883409
7.14E+03,2.77E+04,0.00E+00,7.06E+04,1.68E+00,19.6241,0,7.6912,0.9,21.80456315,9.504388726
7.14E+03,6.00E+04,0.00E+00,7.09E+04,1.83E+00,19.7016,0,16.6749,0.9,21.89071425,9.541941121
7.14E+03,1.11E+05,0.00E+00,7.09E+04,2.15E+00,19.697,0,30.8442,0.9,21.88561056,9.539716477
7.14E+03,1.15E+05,0.00E+00,7.11E+04,2.65E+00,19.7496,0,31.9215,0.9,21.94398165,9.565159842
7.14E+03,6.74E+04,0.00E+00,7.16E+04,3.05E+00,19.8922,0,18.7129,0.9,22.1024615,9.634239608
7.14E+03,6.53E+04,0.00E+00,7.19E+04,3.35E+00,19.9707,0,18.1263,0.9,22.1896589,9.672248073
7.14E+03,9.91E+04,0.00E+00,7.25E+04,3.43E+00,20.1252,0,27.5386,0.9,22.36130656,9.747067553
7.14E+03,1.08E+05,0.00E+00,7.27E+04,3.28E+00,20.2075,0,29.8739,0.9,22.45275416,9.786928639
7.14E+03,1.05E+05,0.00E+00,7.33E+04,3.35E+00,20.3478,0,29.2995,0.9,22.60868476,9.85489721
7.14E+03,9.25E+04,0.00E+00,7.35E+04,3.65E+00,20.4114,0,25.6976,0.9,22.67931202,9.885682921
7.14E+03,6.45E+04,0.00E+00,7.88E+04,3.98E+00,21.8882,0,17.91,0.9,24.32026869,10.60095935
7.14E+03,3.27E+04,0.00E+00,7.90E+04,4.33E+00,21.9346,0,9.0896,0.9,24.37181024,10.62342579
7.14E+03,0.00E+00,2.02E+04,8.87E+04,4.50E+00,24.6308,5.6179,0,0.9,27.36759617,11.9292586
7.15E+03,0.00E+00,5.29E+04,8.86E+04,4.50E+00,24.5977,14.6931,0,0.9,27.33072622,11.91318736
7.15E+03,0.00E+00,7.24E+04,8.84E+04,4.85E+00,24.566,20.1185,0,0.9,27.29559587,11.8978744
7.15E+03,0.00E+00,7.48E+04,8.82E+04,5.55E+00,24.5083,20.7792,0,0.9,27.23139882,11.86989155
7.15E+03,0.00E+00,7.38E+04,9.01E+04,5.90E+00,25.0211,20.4946,0,0.9,27.8012277,12.1182742
7.15E+03,0.00E+00,7.38E+04,9.01E+04,5.90E+00,25.0398,20.5079,0,0.9,27.8219622,12.12731216
7.15E+03,0.00E+00,8.45E+04,9.64E+04,5.30E+00,26.7837,23.4704,0,0.9,29.75970726,12.97195566
7.15E+03,0.00E+00,9.20E+04,9.65E+04,4.10E+00,26.8026,25.5495,0,0.9,29.78064923,12.98108405
7.15E+03,0.00E+00,9.43E+04,9.69E+04,3.38E+00,26.9223,26.2013,0,0.9,29.91361132,13.03904088
7.15E+03,0.00E+00,9.47E+04,9.67E+04,3.13E+00,26.871,26.3,0,0.9,29.8566614,13.01421698
7.15E+03,0.00E+00,9.96E+04,1.01E+05,2.80E+00,28.0425,27.6672,0,0.9,31.15838782,13.58162638
7.15E+03,0.00E+00,1.00E+05,1.01E+05,2.40E+00,27.9723,27.8344,0,0.9,31.0803632,13.54761623
7.15E+03,0.00E+00,9.51E+04,9.55E+04,2.15E+00,26.5283,26.4162,0,0.9,29.47593079,12.84826036
7.15E+03,0.00E+00,9.47E+04,9.50E+04,2.05E+00,26.3941,26.2922,0,0.9,29.32676844,12.783242
7.15E+03,0.00E+00,8.40E+04,8.44E+04,1.98E+00,23.4371,23.3429,0,0.9,26.0412108,11.35110063
7.15E+03,0.00E+00,8.34E+04,8.37E+04,1.93E+00,23.254,23.1649,0,0.9,25.83780658,11.26243878
7.15E+03,0.00E+00,7.13E+04,7.16E+04,1.83E+00,19.8783,19.7996,0,0.9,22.08705253,9.627522993
7.15E+03,0.00E+00,7.09E+04,7.11E+04,1.68E+00,19.755,19.6918,0,0.9,21.95002189,9.567792723
7.15E+03,0.00E+00,7.02E+04,7.05E+04,1.75E+00,19.5741,19.503,0,0.9,21.74898508,9.480162809
7.15E+03,0.00E+00,6.98E+04,7.01E+04,2.05E+00,19.4793,19.3767,0,0.9,21.64371341,9.43427595
7.15E+03,0.00E+00,6.86E+04,6.91E+04,2.20E+00,19.1823,19.0638,0,0.9,21.31366226,9.290409993
7.16E+03,0.00E+00,6.83E+04,6.87E+04,2.20E+00,19.0904,18.9717,0,0.9,21.21155061,9.245900556
7.16E+03,0.00E+00,6.76E+04,6.81E+04,2.33E+00,18.9193,18.7873,0,0.9,21.0214151,9.163022408
7.16E+03,0.00E+00,6.70E+04,6.78E+04,2.58E+00,18.8419,18.5986,0,0.9,20.93540618,9.125531987
7.16E+03,0.00E+00,6.64E+04,6.73E+04,2.58E+00,18.6852,18.4418,0,0.9,20.7613462,9.049661002
7.16E+03,0.00E+00,6.66E+04,6.70E+04,2.33E+00,18.6221,18.4898,0,0.9,20.69117172,9.019072657
7.16E+03,0.00E+00,7.75E+04,7.79E+04,2.13E+00,21.6269,21.5157,0,0.9,24.02991382,10.4743966
7.16E+03,0.00E+00,7.74E+04,7.78E+04,1.98E+00,21.6019,21.5064,0,0.9,24.00211173,10.46227795
7.16E+03,0.00E+00,8.59E+04,8.62E+04,1.80E+00,23.9321,23.8551,0,0.9,26.59127169,11.59086661
7.16E+03,0.00E+00,8.49E+04,8.61E+04,1.60E+00,23.9168,23.5719,0,0.9,26.57418643,11.58341931
7.16E+03,0.00E+00,4.40E+04,7.26E+04,1.45E+00,20.1654,12.2098,0,0.9,22.40598182,9.766541049
7.16E+03,1.09E+04,0.00E+00,7.26E+04,1.35E+00,20.1754,0,3.0238,0.9,22.41705677,9.771368508
7.16E+03,3.89E+04,0.00E+00,7.27E+04,1.25E+00,20.1959,0,10.8005,0.9,22.43986001,9.781308209
7.16E+03,4.99E+04,0.00E+00,7.28E+04,1.15E+00,20.2287,0,13.8624,0.9,22.47632914,9.797204735
7.16E+03,6.92E+04,0.00E+00,6.83E+04,1.33E+00,18.9586,0,19.2306,0.9,21.06515893,9.182089899
7.16E+03,8.14E+04,0.00E+00,6.84E+04,1.78E+00,19.0087,0,22.6106,0.9,21.12081431,9.206349516
7.16E+03,9.42E+04,0.00E+00,6.86E+04,2.13E+00,19.0652,0,26.169,0.9,21.18355616,9.233698057
7.16E+03,1.04E+05,0.00E+00,6.89E+04,2.38E+00,19.1404,0,28.8488,0.9,21.26715211,9.270136686
7.16E+03,1.16E+05,0.00E+00,6.88E+04,2.83E+00,19.108,0,32.2376,0.9,21.23106639,9.254407285
7.16E+03,1.19E+05,0.00E+00,6.89E+04,3.48E+00,19.141,0,32.9893,0.9,21.26772955,9.270388385
7.16E+03,1.13E+05,0.00E+00,6.94E+04,4.05E+00,19.2898,0,31.4332,0.9,21.43308835,9.342466618
7.17E+03,1.15E+05,0.00E+00,6.98E+04,4.55E+00,19.381,0,31.8915,0.9,21.53441057,9.386631946
7.17E+03,1.17E+05,0.00E+00,7.04E+04,4.88E+00,19.5464,0,32.5307,0.9,21.71822838,9.466756276
7.17E+03,1.13E+05,0.00E+00,7.06E+04,5.03E+00,19.6103,0,31.4629,0.9,21.78919693,9.497690747
7.17E+03,1.04E+05,0.00E+00,7.10E+04,4.95E+00,19.735,0,28.8535,0.9,21.92777306,9.558094681
7.17E+03,8.56E+04,0.00E+00,7.11E+04,4.65E+00,19.743,0,23.7825,0.9,21.93662693,9.561953994
7.17E+03,5.25E+04,0.00E+00,7.63E+04,4.38E+00,21.1914,0,14.5923,0.9,23.54604434,10.26348278
7.17E+03,3.07E+04,0.00E+00,7.63E+04,4.13E+00,21.1878,0,8.5408,0.9,23.54194629,10.26169648
7.17E+03,1.57E+04,0.00E+00,8.61E+04,4.05E+00,23.9131,0,4.348,0.9,26.57013387,11.58165284
7.17E+03,0.00E+00,2.76E+04,8.59E+04,4.15E+00,23.871,7.6674,0,0.9,26.52332556,11.56124958
7.17E+03,0.00E+00,7.24E+04,8.55E+04,4.15E+00,23.7489,20.1192,0,0.9,26.38769015,11.50212747
